小区名称,类型,区域(行政区),商圈板块,城市,数据来源
乐业五村,住宅,宝山,月浦,上海,fang.com
庆安一村,住宅,宝山,月浦,上海,fang.com
万业紫辰苑,住宅,宝山,杨行,上海,fang.com
远洋香奈,住宅,宝山,杨行,上海,fang.com
和家欣苑,住宅,宝山,杨行,上海,fang.com
杨泰二村,住宅,宝山,杨行,上海,fang.com
杨泰一村,住宅,宝山,杨行,上海,fang.com
天馨花园,住宅,宝山,杨行,上海,fang.com
同盛嘉园,住宅,宝山,杨行,上海,fang.com
友谊家园,住宅,宝山,杨行,上海,fang.com
东方丽都,住宅,宝山,杨行,上海,fang.com
海尚明城,住宅,宝山,杨行,上海,fang.com
禄德华苑,住宅,宝山,杨行,上海,fang.com
招商海德公馆,住宅,宝山,杨行,上海,fang.com
香逸湾,住宅,宝山,杨行,上海,fang.com
杨泰三村,住宅,宝山,杨行,上海,fang.com
丽景翠庭,住宅,宝山,杨行,上海,fang.com
大黄馨苑,住宅,宝山,杨行,上海,fang.com
宝启花园,住宅,宝山,杨行,上海,fang.com
荣域飘鹰锦和花园,住宅,宝山,杨行,上海,fang.com
四季都会,住宅,宝山,杨行,上海,fang.com
世华佳苑,住宅,宝山,杨行,上海,fang.com
四季都会荣万悦宁苑,住宅,宝山,杨行,上海,fang.com
万科四季花城二期,住宅,宝山,杨行,上海,fang.com
淞南五村,住宅,宝山,淞南,上海,fang.com
嘉骏花苑,住宅,宝山,淞南,上海,fang.com
盛世宝邸一期,住宅,宝山,淞南,上海,fang.com
淞南七村,住宅,宝山,淞南,上海,fang.com
淞南九村,住宅,宝山,淞南,上海,fang.com
嘉骏香山苑,住宅,宝山,淞南,上海,fang.com
淞南八村,住宅,宝山,淞南,上海,fang.com
华浜新村,住宅,宝山,淞南,上海,fang.com
淞南十村,住宅,宝山,淞南,上海,fang.com
新梅淞南苑,住宅,宝山,淞南,上海,fang.com
长宏新苑,住宅,宝山,淞南,上海,fang.com
鹏程花苑,住宅,宝山,淞南,上海,fang.com
淞南六村,住宅,宝山,淞南,上海,fang.com
盛世宝邸二期,住宅,宝山,淞南,上海,fang.com
宝景苑,住宅,宝山,淞南,上海,fang.com
枫桥湾名邸,住宅,宝山,淞南,上海,fang.com
华浜二村,住宅,宝山,淞南,上海,fang.com
万临家园,住宅,宝山,淞南,上海,fang.com
逸居苑,住宅,宝山,淞南,上海,fang.com
都市花苑,住宅,宝山,淞南,上海,fang.com
鎏园,住宅,宝山,淞南,上海,fang.com
美岸栖庭三期,住宅,宝山,淞南,上海,fang.com
淞南三村,住宅,宝山,淞南,上海,fang.com
宝林八村,住宅,宝山,淞宝,上海,fang.com
宝林一村,住宅,宝山,淞宝,上海,fang.com
泗东新村,住宅,宝山,淞宝,上海,fang.com
吴淞新城,住宅,宝山,淞宝,上海,fang.com
二纺公房,住宅,宝山,淞宝,上海,fang.com
宝林枫景苑·知翠里,住宅,宝山,淞宝,上海,fang.com
华能城市花园,住宅,宝山,淞宝,上海,fang.com
海滨新村,住宅,宝山,淞宝,上海,fang.com
宝山七村,住宅,宝山,淞宝,上海,fang.com
上海长滩,住宅,宝山,淞宝,上海,fang.com
白玉兰花园,住宅,宝山,淞宝,上海,fang.com
宝山十村,住宅,宝山,淞宝,上海,fang.com
宝钢三村,住宅,宝山,淞宝,上海,fang.com
宝城三村,住宅,宝山,淞宝,上海,fang.com
恺源景江苑,住宅,宝山,淞宝,上海,fang.com
美罗家园金丰苑一区,住宅,宝山,罗店,上海,fang.com
美罗家园润苑,住宅,宝山,罗店,上海,fang.com
美罗家园宝欣苑一村,住宅,宝山,罗店,上海,fang.com
美罗家园佳翔苑,住宅,宝山,罗店,上海,fang.com
美罗家园佳境苑,住宅,宝山,罗店,上海,fang.com
美罗家园绣苑,住宅,宝山,罗店,上海,fang.com
美罗家园宝欣苑二村,住宅,宝山,罗店,上海,fang.com
美罗家园年吉苑,住宅,宝山,罗店,上海,fang.com
美罗家园宝欣苑九村,住宅,宝山,罗店,上海,fang.com
罗兰佳苑(西区),住宅,宝山,罗店,上海,fang.com
美罗家园美文苑,住宅,宝山,罗店,上海,fang.com
美罗家园罗安苑,住宅,宝山,罗店,上海,fang.com
美罗家园宝欣苑五村,住宅,宝山,罗店,上海,fang.com
美罗家园罗翔苑,住宅,宝山,罗店,上海,fang.com
美罗家园慧苑,住宅,宝山,罗店,上海,fang.com
美罗家园罗秀苑,住宅,宝山,罗店,上海,fang.com
美罗家园罗智苑,住宅,宝山,罗店,上海,fang.com
美罗家园保翔苑,住宅,宝山,罗店,上海,fang.com
美罗家园鼎苑,住宅,宝山,罗店,上海,fang.com
美罗家园雅苑,住宅,宝山,罗店,上海,fang.com
美罗家园宝欣苑六村,住宅,宝山,罗店,上海,fang.com
美罗家园宝欣苑七村,住宅,宝山,罗店,上海,fang.com
共和新路4719弄小区,住宅,宝山,通河,上海,fang.com
通河八村,住宅,宝山,通河,上海,fang.com
通河二村,住宅,宝山,通河,上海,fang.com
通河四村,住宅,宝山,通河,上海,fang.com
通河六村,住宅,宝山,通河,上海,fang.com
泗塘八村,住宅,宝山,通河,上海,fang.com
泗塘二村,住宅,宝山,通河,上海,fang.com
锦辉绿园,住宅,宝山,通河,上海,fang.com
三湘盛世花园,住宅,宝山,通河,上海,fang.com
泗塘五村,住宅,宝山,通河,上海,fang.com
昌鑫世纪园,住宅,宝山,通河,上海,fang.com
好家园,住宅,宝山,通河,上海,fang.com
昌鑫时代绿园,住宅,宝山,通河,上海,fang.com
共江小区,住宅,宝山,通河,上海,fang.com
美树铭家,住宅,宝山,通河,上海,fang.com
盛达家园,住宅,宝山,通河,上海,fang.com
保利叶上海,住宅,宝山,顾村,上海,fang.com
保利叶语一期,住宅,宝山,顾村,上海,fang.com
爱建顾园50弄小区,住宅,宝山,顾村,上海,fang.com
海尚菊苑,住宅,宝山,顾村,上海,fang.com
古北菊翔苑,住宅,宝山,顾村,上海,fang.com
文宝苑,住宅,宝山,顾村,上海,fang.com
好日子大家园D区,住宅,宝山,顾村,上海,fang.com
新顾村大家园D区,住宅,宝山,顾村,上海,fang.com
新天地荻泾花园,住宅,宝山,顾村,上海,fang.com
宝沁苑,住宅,宝山,顾村,上海,fang.com
好日子大家园B区,住宅,宝山,顾村,上海,fang.com
盛宅一村,住宅,宝山,顾村,上海,fang.com
旭辉依云湾,住宅,宝山,顾村,上海,fang.com
新顾村大家园A区,住宅,宝山,顾村,上海,fang.com
馨佳园十一街坊,住宅,宝山,顾村,上海,fang.com
中怡家园,住宅,宝山,顾村,上海,fang.com
成亿宝盛家苑,住宅,宝山,顾村,上海,fang.com
大黄馨园,住宅,宝山,顾村,上海,fang.com
金地天地云墅,住宅,宝山,顾村,上海,fang.com
馨佳园六街坊,住宅,宝山,顾村,上海,fang.com
自然居家园,住宅,宝山,顾村,上海,fang.com
中国铁建青秀城,住宅,宝山,顾村,上海,fang.com
丰水宝邸东苑,住宅,宝山,顾村,上海,fang.com
好日子大家园A区,住宅,宝山,顾村,上海,fang.com
好日子大家园C区,住宅,宝山,顾村,上海,fang.com
馨佳园一街坊,住宅,宝山,顾村,上海,fang.com
新顾村大家园B区,住宅,宝山,顾村,上海,fang.com
宝翔苑,住宅,宝山,顾村,上海,fang.com
丰水宝邸西苑,住宅,宝山,顾村,上海,fang.com
四季绿城,住宅,宝山,高境,上海,fang.com
象屿郦庭,住宅,宝山,高境,上海,fang.com
馨良苑,住宅,宝山,高境,上海,fang.com
崇明新城明珠花苑,住宅,崇明,南门,上海,fang.com
东门新村,住宅,崇明,南门,上海,fang.com
花园弄小区(崇明),住宅,崇明,南门,上海,fang.com
西门南村,住宅,崇明,南门,上海,fang.com
兴贤街小区,住宅,崇明,南门,上海,fang.com
瀛通金鳌山公寓,住宅,崇明,南门,上海,fang.com
鳌山路620弄,住宅,崇明,南门,上海,fang.com
八一路69号,住宅,崇明,南门,上海,fang.com
北门一村,住宅,崇明,南门,上海,fang.com
宝岛世纪园,住宅,崇明,南门,上海,fang.com
八一路小区,住宅,崇明,南门,上海,fang.com
八一路公房,住宅,崇明,南门,上海,fang.com
北门二村,住宅,崇明,南门,上海,fang.com
北门路公房,住宅,崇明,南门,上海,fang.com
八一路59-69号小区,住宅,崇明,南门,上海,fang.com
博澜精品商厦,住宅,崇明,南门,上海,fang.com
翠竹路1688弄9号,住宅,崇明,南门,上海,fang.com
崇安路公房,住宅,崇明,南门,上海,fang.com
川心街公房,住宅,崇明,南门,上海,fang.com
陈仓门弄小区,住宅,崇明,南门,上海,fang.com
崇州佳苑(西区),住宅,崇明,南门,上海,fang.com
崇州佳苑(东区),住宅,崇明,南门,上海,fang.com
崇州佳苑(北区),住宅,崇明,南门,上海,fang.com
城乔镇管弄,住宅,崇明,南门,上海,fang.com
东门新村二期,住宅,崇明,南门,上海,fang.com
达安御廷公寓,住宅,崇明,南门,上海,fang.com
东门路公房,住宅,崇明,南门,上海,fang.com
富民街公房,住宅,崇明,南门,上海,fang.com
甘霖坊,住宅,崇明,南门,上海,fang.com
观潮新村,住宅,崇明,南门,上海,fang.com
广安苑一期,住宅,崇明,南门,上海,fang.com
广安苑二期,住宅,崇明,南门,上海,fang.com
管弄小区(崇明),住宅,崇明,南门,上海,fang.com
海上壹街区,住宅,崇明,南门,上海,fang.com
海岛星城,住宅,崇明,南门,上海,fang.com
寒山寺小区,住宅,崇明,南门,上海,fang.com
寒山寺路158弄小区,住宅,崇明,南门,上海,fang.com
寒山寺路公房,住宅,崇明,南门,上海,fang.com
江海名都公寓,住宅,崇明,南门,上海,fang.com
嘉年花苑,住宅,崇明,南门,上海,fang.com
江山新村,住宅,崇明,南门,上海,fang.com
金月湾,住宅,崇明,南门,上海,fang.com
酱园弄,住宅,崇明,南门,上海,fang.com
金日西苑,住宅,崇明,南门,上海,fang.com
金日东苑,住宅,崇明,南门,上海,fang.com
利民路公房,住宅,崇明,南门,上海,fang.com
绿地曼哈顿公寓,住宅,崇明,南门,上海,fang.com
绿地瀛洲名邸(899弄公寓住宅),住宅,崇明,南门,上海,fang.com
绿地瀛洲名邸(799弄公寓住宅),住宅,崇明,南门,上海,fang.com
明南佳苑,住宅,崇明,南门,上海,fang.com
湄洲新村,住宅,崇明,南门,上海,fang.com
湄洲新村西区,住宅,崇明,南门,上海,fang.com
南门路住宅小区,住宅,崇明,南门,上海,fang.com
南门新村(崇明),住宅,崇明,南门,上海,fang.com
南门港街公房,住宅,崇明,南门,上海,fang.com
南门路318弄小区,住宅,崇明,南门,上海,fang.com
南门路134-228号小区,住宅,崇明,南门,上海,fang.com
沁园村小区,住宅,崇明,南门,上海,fang.com
人民路公房,住宅,崇明,南门,上海,fang.com
人民路49号(崇明),住宅,崇明,南门,上海,fang.com
上海东亚威尼斯公馆世家,住宅,崇明,南门,上海,fang.com
少年弄公房,住宅,崇明,南门,上海,fang.com
少年弄27号小区,住宅,崇明,南门,上海,fang.com
盛世华苑,住宅,崇明,城桥,上海,fang.com
崇明向阳新村,住宅,崇明,堡镇,上海,fang.com
堡镇通运支路公房,住宅,崇明,堡镇,上海,fang.com
堡镇南路公房,住宅,崇明,堡镇,上海,fang.com
堡镇中路公房,住宅,崇明,堡镇,上海,fang.com
堡镇北路小区,住宅,崇明,堡镇,上海,fang.com
堡镇工农路203-251号小区,住宅,崇明,堡镇,上海,fang.com
堡镇中路57号小区,住宅,崇明,堡镇,上海,fang.com
堡镇向阳新村,住宅,崇明,堡镇,上海,fang.com
堡镇正大街小区,住宅,崇明,堡镇,上海,fang.com
堡镇中路89号,住宅,崇明,堡镇,上海,fang.com
堡镇北路2号,住宅,崇明,堡镇,上海,fang.com
崇明博园,住宅,崇明,堡镇,上海,fang.com
电力新村,住宅,崇明,堡镇,上海,fang.com
大通路公房,住宅,崇明,堡镇,上海,fang.com
大通路208号小区,住宅,崇明,堡镇,上海,fang.com
工农新村(崇明),住宅,崇明,堡镇,上海,fang.com
工农路公房,住宅,崇明,堡镇,上海,fang.com
汇秀苑,住宅,崇明,堡镇,上海,fang.com
化工路9号,住宅,崇明,堡镇,上海,fang.com
"交通街28,37号小区",住宅,崇明,堡镇,上海,fang.com
解放街48号,住宅,崇明,堡镇,上海,fang.com
兰凤小区,住宅,崇明,堡镇,上海,fang.com
生产弄公房,住宅,崇明,堡镇,上海,fang.com
石岛苑,住宅,崇明,堡镇,上海,fang.com
崇明岛农场,住宅,崇明,崇明其他,上海,fang.com
碧瀛小区,住宅,崇明,崇明其他,上海,fang.com
白港新村,住宅,崇明,崇明其他,上海,fang.com
工商大楼(崇明),住宅,崇明,崇明其他,上海,fang.com
洪联新村,住宅,崇明,崇明其他,上海,fang.com
明华一村,住宅,崇明,崇明其他,上海,fang.com
庙镇大街公房,住宅,崇明,崇明其他,上海,fang.com
体北新村,住宅,崇明,崇明其他,上海,fang.com
跃进新村,住宅,崇明,崇明其他,上海,fang.com
保利·明玥潮升,住宅,崇明,崇明其他,上海,fang.com
半岛托斯卡纳,住宅,崇明,崇明其他,上海,fang.com
北沿公路3396弄,住宅,崇明,崇明其他,上海,fang.com
北沿公路公房,住宅,崇明,崇明其他,上海,fang.com
长乐一村,住宅,崇明,崇明其他,上海,fang.com
长乐二村,住宅,崇明,崇明其他,上海,fang.com
长候路公房,住宅,崇明,崇明其他,上海,fang.com
长江二村,住宅,崇明,崇明其他,上海,fang.com
崇明长征农场长征一村,住宅,崇明,崇明其他,上海,fang.com
东风三村,住宅,崇明,崇明其他,上海,fang.com
东风四村,住宅,崇明,崇明其他,上海,fang.com
东风二村(崇明),住宅,崇明,崇明其他,上海,fang.com
堤亚纳昱墅公寓,住宅,崇明,崇明其他,上海,fang.com
达山佳苑,住宅,崇明,崇明其他,上海,fang.com
风伟新村,住宅,崇明,崇明其他,上海,fang.com
风伟三村,住宅,崇明,崇明其他,上海,fang.com
风伟四村,住宅,崇明,崇明其他,上海,fang.com
风伟五村,住宅,崇明,崇明其他,上海,fang.com
桂林新村,住宅,崇明,崇明其他,上海,fang.com
供销新村(崇明),住宅,崇明,崇明其他,上海,fang.com
港沿公路1181号小区,住宅,崇明,崇明其他,上海,fang.com
海鸥新村,住宅,崇明,崇明其他,上海,fang.com
虹宝苑,住宅,崇明,崇明其他,上海,fang.com
横沙岛公房,住宅,崇明,崇明其他,上海,fang.com
洪中新村,住宅,崇明,崇明其他,上海,fang.com
宏海公路公房,住宅,崇明,崇明其他,上海,fang.com
洪中二村,住宅,崇明,崇明其他,上海,fang.com
海桥教师公寓,住宅,崇明,崇明其他,上海,fang.com
合作公路公房,住宅,崇明,崇明其他,上海,fang.com
合兴教工楼,住宅,崇明,崇明其他,上海,fang.com
海天景苑,住宅,崇明,崇明其他,上海,fang.com
海燕二村(崇明),住宅,崇明,崇明其他,上海,fang.com
和睦佳苑,住宅,崇明,崇明其他,上海,fang.com
宏海公路313号,住宅,崇明,崇明其他,上海,fang.com
金融街·金悦府,住宅,崇明,崇明其他,上海,fang.com
集林新村,住宅,崇明,崇明其他,上海,fang.com
界河新村,住宅,崇明,崇明其他,上海,fang.com
科技新村,住宅,崇明,崇明其他,上海,fang.com
利民新村,住宅,崇明,崇明其他,上海,fang.com
林风公路326弄小区,住宅,崇明,崇明其他,上海,fang.com
绿华乡教工楼,住宅,崇明,崇明其他,上海,fang.com
连谊西路28号,住宅,崇明,崇明其他,上海,fang.com
乐地农庄,住宅,崇明,崇明其他,上海,fang.com
明华二村,住宅,崇明,崇明其他,上海,fang.com
庙镇大街51号小区,住宅,崇明,崇明其他,上海,fang.com
南坝新村,住宅,崇明,崇明其他,上海,fang.com
前进农场西苑新村,住宅,崇明,崇明其他,上海,fang.com
前进农场海燕新村,住宅,崇明,崇明其他,上海,fang.com
十里江湾,住宅,崇明,崇明其他,上海,fang.com
施翘路公房,住宅,崇明,崇明其他,上海,fang.com
上善居,住宅,崇明,崇明其他,上海,fang.com
施翘路12号小区,住宅,崇明,崇明其他,上海,fang.com
融尚海上桃源,住宅,崇明,崇明其它,上海,fang.com
八一路崇安路住宅小区,住宅,崇明,崇明新城,上海,fang.com
绿舟星城,住宅,崇明,新河,上海,fang.com
富源花苑,住宅,崇明,新河,上海,fang.com
富景名城,住宅,崇明,新河,上海,fang.com
康复路公房,住宅,崇明,新河,上海,fang.com
民主街公房,住宅,崇明,新河,上海,fang.com
御岛财富公馆,住宅,崇明,长兴岛,上海,fang.com
大华凤凰佳苑,住宅,崇明,长兴岛,上海,fang.com
凤辰乐苑,住宅,崇明,长兴岛,上海,fang.com
上海江南滨江苑,住宅,崇明,长兴岛,上海,fang.com
长兴金茂逸墅,住宅,崇明,长兴岛,上海,fang.com
长兴北庭82弄,住宅,崇明,长兴岛,上海,fang.com
长兴镇凤凰镇小区,住宅,崇明,长兴岛,上海,fang.com
长兴北庭西区,住宅,崇明,长兴岛,上海,fang.com
长兴北庭商业街,住宅,崇明,长兴岛,上海,fang.com
长兴北庭东区,住宅,崇明,长兴岛,上海,fang.com
东方渔港商业街,住宅,崇明,长兴岛,上海,fang.com
凤凰花苑(崇明),住宅,崇明,长兴岛,上海,fang.com
丰福路599弄178号,住宅,崇明,长兴岛,上海,fang.com
合作路850弄小区,住宅,崇明,长兴岛,上海,fang.com
绿地长兴新苑,住宅,崇明,长兴岛,上海,fang.com
绿地长兴家园北区,住宅,崇明,长兴岛,上海,fang.com
鹭岛华庭,住宅,崇明,长兴岛,上海,fang.com
绿地长兴家园南区,住宅,崇明,长兴岛,上海,fang.com
鹭岛华庭西苑,住宅,崇明,长兴岛,上海,fang.com
前卫新村,住宅,崇明,长兴岛,上海,fang.com
前卫农场漆厂四村,住宅,崇明,长兴岛,上海,fang.com
漆厂新村,住宅,崇明,长兴岛,上海,fang.com
上海江南清水苑,住宅,崇明,长兴岛,上海,fang.com
泰禾大城小院,住宅,崇明,长兴岛,上海,fang.com
路劲象屿岛上的院子,住宅,崇明,陈家镇,上海,fang.com
安通东路630弄,住宅,崇明,陈家镇,上海,fang.com
北陈公路1462号,住宅,崇明,陈家镇,上海,fang.com
建发和玺,住宅,崇明,陈家镇,上海,fang.com
陈东小区,住宅,崇明,陈家镇,上海,fang.com
崇明教工大楼,住宅,崇明,陈家镇,上海,fang.com
陈彷公路2701弄1-5号,住宅,崇明,陈家镇,上海,fang.com
陈彷公路2743弄4-8号,住宅,崇明,陈家镇,上海,fang.com
东滩智慧名苑,住宅,崇明,陈家镇,上海,fang.com
广福路39号小区,住宅,崇明,陈家镇,上海,fang.com
海玥佳苑,住宅,崇明,陈家镇,上海,fang.com
金茂悦公馆,住宅,崇明,陈家镇,上海,fang.com
揽海果岭小院,住宅,崇明,陈家镇,上海,fang.com
前哨二村,住宅,崇明,陈家镇,上海,fang.com
轻纺新村,住宅,崇明,陈家镇,上海,fang.com
前哨四村,住宅,崇明,陈家镇,上海,fang.com
前哨一村,住宅,崇明,陈家镇,上海,fang.com
前哨五村,住宅,崇明,陈家镇,上海,fang.com
前哨农场东苑二村,住宅,崇明,陈家镇,上海,fang.com
上实·和风院,住宅,崇明,陈家镇,上海,fang.com
龙山新村,住宅,徐汇,万体馆,上海,fang.com
天钥新村,住宅,徐汇,万体馆,上海,fang.com
汇成五村,住宅,徐汇,上海南站,上海,fang.com
华东花苑,住宅,徐汇,上海南站,上海,fang.com
金牛苑,住宅,徐汇,上海南站,上海,fang.com
光华园,住宅,徐汇,上海南站,上海,fang.com
楼园小区,住宅,徐汇,上海南站,上海,fang.com
汇成二村,住宅,徐汇,上海南站,上海,fang.com
汇成一村,住宅,徐汇,上海南站,上海,fang.com
汇京佳丽苑,住宅,徐汇,上海南站,上海,fang.com
东泉小区,住宅,徐汇,上海南站,上海,fang.com
体育花苑,住宅,徐汇,上海南站,上海,fang.com
汇成三村,住宅,徐汇,上海南站,上海,fang.com
徐汇龙庭,住宅,徐汇,上海南站,上海,fang.com
